2024-11-24 10:46:05 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:46:05 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:46:12 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:46:14 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:46:15 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:46:24 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:46:25 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:46:25 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:46:33 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:46:34 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:46:35 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:46:35 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:46:43 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:46:44 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
